"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
59100,49.3,20,70.69999999999999,45,0,21,0,1,45,20.7,29.3,45,29,0,0,0,29.7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.7,0,30,0,0.30000000000000004,5,0,1,0,29,0,5,0,0,0,0,0,4,0
59200,49.3,20,70.69999999999999,45,0,21,0,1,45,20.7,29.3,45,29,0,0,0,29.700000000000003,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.7,0,30,0,0.30000000000000004,5,0,1,0,29,0,5,0,0,0,0,0,4,0
59300,49.400000000000006,20,70.69999999999999,45,0,21,0,1,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.6000000000000001,0,30,0,0.30000000000000004,5,0,1,0,29,0,5,0,0,0,0,0,4,0
59400,49.5,20,70.69999999999999,45,0,21,0,1,45,20.7,29.3,45,29,0,0,0,29.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.5,0,30,0,0.30000000000000004,5,0,1,0,29,0,5,0,0,0,0,0,4,0
59500,49.4,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.6,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
59600,49.4,20.299999999999997,70.69999999999999,45,0.3,21,0,1,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.6,0,29.700000000000003,0,0.30000000000000004,5,0,0.7,0,29,0,5,0,0,0,0,0,4.300000000000001,0
59700,49.5,20.299999999999997,70.69999999999999,45,0.3,21,0,1,45,20.7,29.3,45,29,0,0,0,29.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.5,0,29.700000000000003,0,0.30000000000000004,5,0,0.7,0,29,0,5,0,0,0,0,0,4.300000000000001,0
59800,49.5,20.299999999999997,70.69999999999999,45,0.3,21,0,1,45,20.7,29.3,45,29,0,0,0,29.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.5,0,29.700000000000003,0,0.30000000000000004,5,0,0.7,0,29,0,5,0,0,0,0,0,4.300000000000001,0
59900,49.4,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.6,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60000,49.400000000000006,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.6,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60100,49.3,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.7,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60200,49.1,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.9,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.8999999999999999,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60300,49.3,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.7,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.7,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60400,49.400000000000006,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.6,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60500,49.400000000000006,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.6,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60600,49.6,20.1,70.69999999999999,45,0.10000000000000002,21,0,1,45,20.7,29.3,45,29,0,0,0,29.4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.39999999999999997,0,29.9,0,0.30000000000000004,5,0,0.8999999999999999,0,29,0,5,0,0,0,0,0,4.1,0
60700,49.5,20.2,70.69999999999999,45,0.20000000000000004,21,0,0.8999999999999999,45,20.7,29.3,45,29,0,0,0,29.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999999999999999,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0.5,0,29.8,0,0.30000000000000004,5,0,0.8,0,29,0,5,0,0,0,0,0,4.200000000000001,0
